id,question,golden_chunk_ids,retrieved_chunk_ids,hit_top1,hit_top3,hit_top5,rank,skipped_for_recall,top_k,chapter,question_type,difficulty,answerable,golden_answer,top1_content,retrieved_scores
case_023,测量气门间隙时为什么要测基圆位置？,618bea68:12:txt:0001;618bea68:12:txt:0021,618bea68:20:tbl:0007;618bea68:18:tbl:0007;618bea68:19:tbl:0002;618bea68:14:tbl:0001;618bea68:19:tbl:0000;618bea68:20:tbl:0000;618bea68:20:tbl:0006;618bea68:20:tbl:0008;618bea68:18:tbl:0000;618bea68:18:tbl:0006;618bea68:18:tbl:0008,False,False,False,,False,5,气门间隙,safety,easy,True,必须测量基圆位置，不能测凸轮升程段。,"表格：第25页表格
序号=51；料件名称=φ8×14 空心定位销；数量=2",0.448539;0.447463;0.446704;0.446219;0.468976;0.398539;0.398539;0.398539;0.397463;0.397463;0.397463
case_024,气缸头 M10 螺母分几次拧紧？,618bea68:12:txt:0018,618bea68:12:txt:0018;618bea68:12:img:0000;618bea68:06:tbl:0000;618bea68:12:img:0001;618bea68:12:txt:0010;618bea68:12:txt:0017;618bea68:12:txt:0019;618bea68:12:tbl:0002;618bea68:12:txt:0000;618bea68:12:txt:0002;618bea68:12:txt:0004,True,True,True,1,False,5,气缸头,torque,medium,True,M10 螺母使用定扭扳手分三次对角拧紧，第一次 25 N·m，第二次 45 N·m，第三次 60 N·m。,"注意 ：必须测量基圆位置，非凸轮升程段。
气门间隙标准值
调整气门间隙
3. 安装气缸头，使用定扭扳手分 三次对角拧紧 M10 螺母（件号 10 ） ：
第一次： 25 N·m
第二次： 45 N·m
第三次： 60 N·m
提示 ：拧紧前需在螺母螺纹处涂抹润滑油。",0.691711;0.607401;0.624149;0.607401;0.628633;0.641711;0.641711;0.557401;0.557401;0.557401;0.557401
case_025,拆卸气门时四组气门组件要注意什么？,618bea68:13:txt:0003,618bea68:13:img:0001;618bea68:13:img:0000;618bea68:08:img:0000;618bea68:08:img:0001;618bea68:13:txt:0003;618bea68:13:txt:0000;618bea68:13:txt:0001;618bea68:13:txt:0002;618bea68:13:txt:0004;618bea68:13:txt:0005;618bea68:08:txt:0013,False,False,True,5,False,5,气门,safety,easy,True,4 组气门组件必须分别标记，确保装回原位。,"4.8 气门。相关上下文：摩托车发动机维修手册
4.8 气门
拆卸气门
1. 取下滑动挺柱和气门间隙调整垫片。
2. 使用气门拆装器压缩气门弹簧
依次拆下：
气门锁夹
气门弹簧上圈
气门外弹簧
气门内弹簧
气门杆径油封
气门弹簧座
气门（进气门 ×2，排气门 ×2）
提示：4 组气门组件必须分别标记，确保装回原位。
安装气门
1. 依次安装：
气门
气门弹簧座
气门杆径油封
气门内弹簧
气门外弹簧
气门弹簧上圈
No. 16 / 41 摩托车发动机维修手册
4.8 气门
拆卸气门
1. 取下滑动挺柱和气门间隙调整垫片。
2. 使用气门拆装器压缩气门弹簧
依次拆下：
气门锁夹
气门弹簧上圈
气门外弹簧
气门内弹簧
气门杆径油封
气门弹簧座
气门（进气门 ×2，排气门 ×2）
提示：4 组气门组件必须分别标记，确保装回原位。
安装气门
1. 依次安装：
气门
气门弹簧座
气门杆径油封
气门内弹簧
气门外弹簧
气门弹簧上圈
No. 16 / 41",0.750587;0.750587;0.690307;0.690307;0.730544;0.700587;0.700587;0.700587;0.700587;0.700587;0.640307
case_026,气门弹簧安装方向有什么要求？,618bea68:14:txt:0003,618bea68:14:txt:0003;618bea68:14:txt:0001;618bea68:08:txt:0007;618bea68:08:txt:0010;618bea68:08:txt:0003;618bea68:14:txt:0002;618bea68:14:tbl:0000;618bea68:14:txt:0000;618bea68:08:txt:0006;618bea68:08:txt:0008;618bea68:14:tbl:0004,True,True,True,1,False,5,气门,safety,easy,True,气门弹簧间距较密的一端（标记为 b 和 b′）必须朝下安装。,注意 ：气门弹簧 间距较密的一端（标记为 “b” 和 “b′” ）必须朝下安装 。,0.805027;0.717021;0.791034;0.791034;0.791034;0.755027;0.755027;0.667021;0.741034;0.741034;0.755027
case_027,检查气缸与活塞时发现明显刮痕怎么办？,618bea68:15:txt:0010,618bea68:15:txt:0010;618bea68:15:img:0001;618bea68:15:img:0000;618bea68:15:txt:0008;618bea68:15:txt:0004;618bea68:15:txt:0009;618bea68:15:txt:0011;618bea68:15:txt:0000;618bea68:15:txt:0001;618bea68:15:txt:0002;618bea68:15:txt:0003,True,True,True,1,False,5,气缸与活塞,inspection,easy,True,检查气缸内壁与活塞裙部，若有明显刮痕或损伤且手触明显粗糙，必须更换有缺陷的部件。,"1. 检查气缸内壁与活塞裙部：
若有明显刮痕或损伤（用手触摸明显粗糙），必须更换有缺陷的部件。",0.754962;0.634147;0.634147;0.686913;0.612025;0.704962;0.704962;0.584147;0.584147;0.584147;0.584147
case_028,三道活塞环被卡住时怎么处理？,618bea68:15:txt:0012,618bea68:15:txt:0012;618bea68:15:img:0001;618bea68:15:img:0000;618bea68:17:txt:0009;618bea68:17:txt:0006;618bea68:15:txt:0011;618bea68:15:tbl:0000;618bea68:15:txt:0000;618bea68:15:txt:0001;618bea68:15:txt:0002;618bea68:15:txt:0003,True,True,True,1,False,5,气缸与活塞,inspection,easy,True,如果三道活塞环被卡住，应更换活塞及活塞环。,"2. 检查三道活塞环是否被卡住：
若卡住，则更换活塞及活塞环。
No. 18 / 41",0.771354;0.565722;0.565722;0.658586;0.677641;0.721354;0.721354;0.515722;0.515722;0.515722;0.515722
case_029,活塞与气缸组别装配有什么要求？,618bea68:16:txt:0002,618bea68:16:img:0004;618bea68:16:img:0003;618bea68:16:img:0002;618bea68:16:txt:0002;618bea68:16:txt:0000;618bea68:16:txt:0001;618bea68:16:img:0001;618bea68:16:img:0000;618bea68:16:ims:0004,False,False,True,4,False,5,气缸与活塞,safety,medium,True,活塞与气缸均分为 A、B、C、D 四组，组装时必须使用相同组别的活塞与气缸。,"5.4 安装气缸与活塞。相关上下文：摩托车发动机维修手册
注意事项
气缸与活塞组别
活塞与气缸均分为 A、B、C、D 四组；
组装时必须使用相同组别的活塞与气缸（例如：A 组活塞只能装入 A 组气缸）；
若需更换活塞，新活塞的组别必须与原气缸组别一致。
No. 20 / 41 摩托车发动机维修手册
注意事项
气缸与活塞组别
活塞与气缸均分为 A、B、C、D 四组；
组装时必须使用相同组别的活塞与气缸（例如：A 组活塞只能装入 A 组气缸）；
若需更换活塞，新活塞的组别必须与原气缸组别一致。
No. 20 / 41",0.764819;0.764819;0.764819;0.784734;0.676300;0.714819;0.714819;0.734734;0.714819
case_030,活塞环开口角度有什么要求？,618bea68:17:txt:0000,618bea68:17:img:0000;618bea68:17:txt:0000;618bea68:17:txt:0005;618bea68:17:txt:0011;618bea68:17:txt:0015;618bea68:17:txt:0019;618bea68:17:txt:0002;618bea68:17:txt:0007;618bea68:17:txt:0001;618bea68:17:txt:0003;618bea68:17:txt:0013,False,True,True,2,False,5,活塞环,spec,easy,True,各活塞环开口位置不得重叠，任意两环开口之间应错开 120°。,"5.5 拆卸活塞环。相关上下文：摩托车发动机维修手册
活塞环开口位置与角度
各活塞环开口位置不得重叠；
任意两环开口之间应错开 120°。
（3）安装活塞销
1. 将气缸活塞预装组件向箱体侧推入，使活塞销孔与连杆小端孔对准；
2. 将活塞销插入活塞销孔与连杆小端孔。
注意：在活塞销上涂抹适量机油。
（4）安装活塞销挡圈
1. 将活塞销挡圈装入对应挡圈槽内；
2. 将其开口处转动至与槽缺口相错开 120°～180° 的位置。
注意：
a. 检查挡圈是否变形、失去弹力，如有则必须更换；
b. 防止挡圈掉入箱体内部；
c. 挡圈必须完全装配到槽内；
d. 两侧挡圈安装完毕后，活塞销应有轴向间隙。
5.5 拆卸活塞环
1. 拆下第一 c. 挡圈必须完全装配到槽内；
d. 两侧挡圈安装完毕后，活塞销应有轴向间隙。
5.5 拆卸活塞环
1. 拆下第一道气环、第二道气环、油环组合。
提示：拆卸活塞环时，用手打开端部缺口，并将环的另一侧提到活塞顶上。
5.6 安装活塞环
1. 清除活塞环槽和活塞环上的积碳，并在活塞环槽涂抹适量机油。
2. 安装油环组合：
先装铜质衬环，再装两道刮片环。
注意：
a. 铜质衬环接口处不能重叠。
b.",0.707976;0.755324;0.757073;0.753579;0.742676;0.657976;0.657976;0.657976;0.657976;0.657976;0.657976
case_031,油环组合应该怎样安装？,618bea68:17:txt:0013,618bea68:17:txt:0013;618bea68:17:img:0000;618bea68:17:txt:0009;618bea68:18:img:0000;618bea68:18:img:0001;618bea68:17:txt:0012;618bea68:17:txt:0014;618bea68:17:txt:0019;618bea68:17:txt:0000;618bea68:17:txt:0002;618bea68:17:txt:0005,True,True,True,1,False,5,活塞环,procedure,medium,True,安装油环组合时先装铜质衬环，再装两道刮片环；铜质衬环接口不能重叠，两道刮片环开口应相互错开 120° 到 180°。,"活塞环开口位置与角度
各活塞环开口位置 不得重叠 ；
任意两环开口之间应 错开 120° 。
（ 3 ）安装活塞销
2. 安装油环组合：
先装铜质衬环，再装两道刮片环。
a. 铜质衬环接口处不能重叠。
b. 铜质衬环位于两道刮片环之间，两道刮片环开口应相互错开 120° ～ 180° 。",0.706332;0.671695;0.637735;0.587302;0.587302;0.656332;0.656332;0.621695;0.621695;0.621695;0.621695
case_032,拆卸右曲轴箱盖前发动机应如何放置？,618bea68:20:txt:0003;618bea68:20:txt:0002,618bea68:20:txt:0003;618bea68:20:txt:0002;618bea68:28:txt:0001;618bea68:20:txt:0001;618bea68:18:txt:0000;618bea68:20:txt:0004;618bea68:28:txt:0000;618bea68:28:txt:0002;618bea68:20:txt:0000;618bea68:18:txt:0001;618bea68:20:txt:0007,True,True,True,1,False,5,右曲轴箱盖,safety,easy,True,取出右曲轴箱盖之前，发动机应倾倒放置，以防水泵轴止推垫圈脱落。,注意 ：取出右曲轴箱盖之前，发动机应倾倒放置，以防水泵轴止推垫圈 3 脱落。,0.755056;0.704487;0.703037;0.693399;0.606348;0.705056;0.653037;0.653037;0.643399;0.556348;0.705056
case_033,检查曲轴油封时什么情况需要更换？,618bea68:20:txt:0004,618bea68:20:txt:0004;618bea68:20:img:0003;618bea68:20:img:0002;618bea68:20:img:0001;618bea68:21:txt:0007;618bea68:20:txt:0003;618bea68:20:txt:0005;618bea68:20:img:0004;618bea68:20:txt:0000;618bea68:20:txt:0001;618bea68:20:txt:0002,True,True,True,1,False,5,右曲轴箱盖,inspection,easy,True,若曲轴油封损坏或内环硬化，则更换缺陷油封，拆出的油封不能再次使用。,"安装右盖
1. 检查曲轴油封：
若损坏或内环硬化，则更换缺陷的油封（此处油封有两个，拆出的油封不能再次使用）。",0.756636;0.633145;0.633145;0.633145;0.665838;0.706636;0.706636;0.583145;0.583145;0.583145;0.583145
case_034,机油泵从动齿轮不能自由转动怎么办？,618bea68:21:txt:0003,618bea68:21:txt:0003;618bea68:21:txt:0007;618bea68:21:txt:0013;618bea68:21:txt:0021;618bea68:21:txt:0008;618bea68:21:txt:0002;618bea68:21:txt:0004;618bea68:21:txt:0006;618bea68:21:txt:0012;618bea68:21:txt:0014;618bea68:21:txt:0020,True,True,True,1,False,5,机油泵,inspection,easy,True,拨动机油泵从动齿轮，若不能自由转动，应更换机油泵。,"1. 拨动机油泵从动齿轮，检查是否能自由转动：
→
若不能自由转动 更换机油泵。",0.794186;0.691969;0.649407;0.649407;0.649407;0.744186;0.744186;0.641969;0.599407;0.599407;0.599407
case_035,水泵 O 型圈和密封圈异常时怎么处理？,618bea68:22:txt:0015,618bea68:22:txt:0015;618bea68:22:txt:0013;618bea68:22:txt:0021;618bea68:20:img:0000;618bea68:20:tbl:0000;618bea68:22:txt:0014;618bea68:22:txt:0016;618bea68:22:txt:0012;618bea68:22:txt:0020;618bea68:22:txt:0022;618bea68:20:tbl:0010,True,True,True,1,False,5,水泵,inspection,easy,True,水泵 O 型圈开裂或硬化需要更换，水泵密封圈变形或开裂也需要更换。,"2. 用 14# 扳手从另一侧卡住水泵轴，用 12# 套筒套进水泵，松开水泵，取下水泵。
检查水泵
O 型圈：开裂 / 硬化 → 更换
水泵密封圈：变形 / 开裂 → 更换
安装水泵",0.681579;0.654054;0.624010;0.558195;0.544837;0.631579;0.631579;0.604054;0.574010;0.574010;0.508195
case_036,水泵组件锁紧扭力是多少？,618bea68:22:txt:0019;618bea68:20:tbl:0008;618bea68:20:tbl:0000,618bea68:22:txt:0019;618bea68:20:tbl:0000;618bea68:20:tbl:0008;618bea68:22:txt:0025;618bea68:20:img:0000;618bea68:22:txt:0018;618bea68:22:txt:0020;618bea68:20:txt:0018;618bea68:20:tbl:0001;618bea68:20:tbl:0007;618bea68:20:tbl:0009,True,True,True,1,False,5,水泵,torque,easy,True,水泵组件旋入水泵轴后，锁紧水泵并校验扭力，扭力为 20±1.5 N·m。,2. 将水泵组件旋入水泵轴，锁紧水泵并校验扭力（ 扭力： 20±1.5 N·m ）。,0.768346;0.613310;0.627007;0.626359;0.599950;0.718346;0.718346;0.563310;0.563310;0.577007;0.577007
case_037,减速齿轮上下止推垫圈安装时要注意什么？,618bea68:24:txt:0004,618bea68:24:txt:0004;618bea68:24:txt:0002;618bea68:23:txt:0001;618bea68:24:txt:0009;618bea68:25:txt:0004;618bea68:24:txt:0003;618bea68:24:txt:0005;618bea68:24:txt:0001;618bea68:23:txt:0000;618bea68:23:tbl:0000;618bea68:24:txt:0008,True,True,True,1,False,5,减速齿轮,safety,easy,True,减速齿轮上下各有一个止推垫圈，不能漏装。,注意 ：减速齿轮上下各有一个止推垫圈 3 ， 不能漏装 。,0.783675;0.672659;0.672647;0.612824;0.642767;0.733675;0.733675;0.622659;0.622647;0.622647;0.562824
case_038,检查磁电机转子离合器单向器时顺时针转动应是什么状态？,618bea68:24:txt:0012,618bea68:24:img:0000;618bea68:24:txt:0012;618bea68:23:tbl:0006;618bea68:01:img:0000;618bea68:24:txt:0009;618bea68:24:txt:0015;618bea68:24:txt:0000;618bea68:24:txt:0001;618bea68:24:txt:0002;618bea68:24:txt:0003;618bea68:24:txt:0005,False,True,True,2,False,5,磁电机转子离合器,inspection,medium,True,顺时针转动起动大齿时，磁电机转子离合器与起动大齿应无相对滑动，否则需更换相关部件。,"7.3
拆卸磁电机转子离合器分部件。相关上下文：摩托车发动机维修手册
安装减速齿轮
1. 检查减速齿轮齿：若有损伤或磨损，则需更换减速齿轮。
2. 安装减速齿轮、减速齿轮轴。
3. 安装减速齿轮盖、减速齿轮盖螺栓。
注意：减速齿轮上下各有一个止推垫圈 3，不能漏装。
7.3 磁电机转子离合器分部件
拆卸磁电机转子离合器分部件
1. 拆下减速齿轮。
2. 拆下左曲轴箱盖。
3. 拆下 M12×1.25×50 六角法兰面螺栓（4），用拉玛将磁电机转子离合器拉出，依次取下：
磁电机转子 6
止推垫圈 7
电起动大齿 8
半圆键 9
滚针轴承 10
26.2×38×1 止推垫圈 7
30×42×1.4 止推垫圈 11
4. 拆下电起动过桥齿轮。
注 止推垫圈 11
4. 拆下电起动过桥齿轮。
注意：电起动过桥齿轮上下各有一个垫圈 12。
检查磁电机转子离合器单向器
1. 将起动大齿 “1” 安装到磁电机转子离合器 “2” 上，并固定住磁电机转子离合器。
2. 顺时针 A 转动起动大齿：
磁电机转子离合器与起动大齿应无相对滑动；
否则需更换起动大齿和磁电机转子离合器分部件。
3. 逆时针 B 转动起动大齿：
应能自由转动；
否则磁电机转子离合",0.706406;0.719118;0.644231;0.634562;0.655616;0.656406;0.656406;0.656406;0.656406;0.656406;0.656406
case_039,检查磁电机转子离合器单向器时逆时针转动应是什么状态？,618bea68:24:txt:0013,618bea68:24:img:0000;618bea68:24:txt:0013;618bea68:23:tbl:0006;618bea68:01:img:0000;618bea68:24:txt:0009;618bea68:24:txt:0015;618bea68:24:txt:0000;618bea68:24:txt:0001;618bea68:24:txt:0002;618bea68:24:txt:0003;618bea68:24:txt:0005,False,True,True,2,False,5,磁电机转子离合器,inspection,medium,True,逆时针转动起动大齿时应能自由转动，否则磁电机转子离合器有故障，必须更换。,"7.3
拆卸磁电机转子离合器分部件。相关上下文：摩托车发动机维修手册
安装减速齿轮
1. 检查减速齿轮齿：若有损伤或磨损，则需更换减速齿轮。
2. 安装减速齿轮、减速齿轮轴。
3. 安装减速齿轮盖、减速齿轮盖螺栓。
注意：减速齿轮上下各有一个止推垫圈 3，不能漏装。
7.3 磁电机转子离合器分部件
拆卸磁电机转子离合器分部件
1. 拆下减速齿轮。
2. 拆下左曲轴箱盖。
3. 拆下 M12×1.25×50 六角法兰面螺栓（4），用拉玛将磁电机转子离合器拉出，依次取下：
磁电机转子 6
止推垫圈 7
电起动大齿 8
半圆键 9
滚针轴承 10
26.2×38×1 止推垫圈 7
30×42×1.4 止推垫圈 11
4. 拆下电起动过桥齿轮。
注 止推垫圈 11
4. 拆下电起动过桥齿轮。
注意：电起动过桥齿轮上下各有一个垫圈 12。
检查磁电机转子离合器单向器
1. 将起动大齿 “1” 安装到磁电机转子离合器 “2” 上，并固定住磁电机转子离合器。
2. 顺时针 A 转动起动大齿：
磁电机转子离合器与起动大齿应无相对滑动；
否则需更换起动大齿和磁电机转子离合器分部件。
3. 逆时针 B 转动起动大齿：
应能自由转动；
否则磁电机转子离合",0.704269;0.752697;0.642323;0.632485;0.654255;0.654269;0.654269;0.654269;0.654269;0.654269;0.654269
case_040,检查拨叉时哪些部位异常需要更换拨叉？,618bea68:28:txt:0003,618bea68:28:txt:0003;618bea68:28:img:0001;618bea68:28:img:0000;618bea68:29:img:0000;618bea68:29:txt:0020;618bea68:28:txt:0002;618bea68:28:txt:0000;618bea68:28:txt:0001;618bea68:29:txt:0000;618bea68:29:txt:0001;618bea68:29:txt:0003,True,True,True,1,False,5,传动装置,inspection,easy,True,检查拨叉凸轮从动件和拨叉卡爪，如有弯曲、损坏或裂纹，应更换拨叉。,"8.4 检查传动装置
（ 1 ）检查拨叉
检查部位：
拨叉凸轮从动件（标记 1 ）
拨叉卡爪（标记 2 ）
如有弯曲、损坏或裂纹 → 更换拨叉
No. 36 / 41",0.760260;0.652893;0.652893;0.634240;0.655020;0.710260;0.602893;0.602893;0.584240;0.584240;0.584240
case_041,弯曲的拨叉轴能不能校直？,618bea68:29:txt:0002;618bea68:29:txt:0005;618bea68:29:txt:0008;618bea68:29:txt:0011,618bea68:29:txt:0020;618bea68:29:img:0000;618bea68:26:tbl:0005;618bea68:29:txt:0005;618bea68:29:txt:0011;618bea68:29:txt:0019;618bea68:29:txt:0000;618bea68:29:txt:0001;618bea68:29:txt:0003;618bea68:29:txt:0004;618bea68:29:txt:0006,False,False,True,4,False,5,传动装置,safety,easy,True,不能尝试将弯曲的拨叉轴校直。,警告 ：不要尝试将弯曲的拨叉轴校直。,0.786350;0.566475;0.563894;0.786350;0.786350;0.736350;0.516475;0.516475;0.516475;0.516475;0.516475
case_042,曲轴轴向跳动标准是多少？,618bea68:31:txt:0007;618bea68:31:tbl:0001;618bea68:31:tbl:0000,618bea68:31:txt:0007;618bea68:31:tbl:0000;618bea68:31:tbl:0001;618bea68:31:img:0001;618bea68:31:img:0000;618bea68:31:txt:0006;618bea68:31:txt:0008;618bea68:31:txt:0009;618bea68:31:tbl:0002;618bea68:31:txt:0000;618bea68:31:txt:0001,True,True,True,1,False,5,曲轴与平衡轴,spec,easy,True,曲轴轴向跳动应小于等于 0.03 mm。,1. 曲轴轴向跳动： ≤ 0.03mm 。,0.795371;0.752473;0.774561;0.662524;0.662524;0.745371;0.745371;0.702473;0.724561;0.612524;0.612524
case_043,连杆大头轴向间隙标准是多少？,618bea68:31:txt:0009;618bea68:31:tbl:0002;618bea68:31:tbl:0000,618bea68:31:tbl:0002;618bea68:31:txt:0009;618bea68:31:tbl:0000;618bea68:31:img:0001;618bea68:31:img:0000;618bea68:31:tbl:0001;618bea68:31:tbl:0003;618bea68:31:txt:0008;618bea68:31:txt:0000;618bea68:31:txt:0001;618bea68:31:txt:0002,True,True,True,1,False,5,曲轴与平衡轴,spec,easy,True,连杆大头轴向间隙为 0.15 到 0.35 mm，用塞尺测量。,"表格：第39页表格
检查项目=2.连杆大头轴向间隙；技术要求=0.15 – 0.35 mm",0.793963;0.810250;0.747542;0.619200;0.619200;0.743963;0.743963;0.760250;0.569200;0.569200;0.569200
case_044,曲柄销与轴瓦径向间隙标准是多少？,618bea68:32:txt:0000;618bea68:31:tbl:0003;618bea68:31:tbl:0000,618bea68:20:tbl:0009;618bea68:27:tbl:0008;618bea68:14:tbl:0002;618bea68:26:tbl:0009;618bea68:27:tbl:0007;618bea68:20:tbl:0000;618bea68:20:tbl:0008;618bea68:20:tbl:0010;618bea68:27:tbl:0000;618bea68:27:tbl:0009;618bea68:14:tbl:0000,False,False,False,,False,5,曲轴与平衡轴,spec,easy,True,曲柄销与轴瓦径向间隙为 0.03 到 0.056 mm。,"表格：第25页表格
序号=53；料件名称=水封动环；数量=1",0.513311;0.511408;0.508037;0.507569;0.503113;0.463311;0.463311;0.463311;0.461408;0.461408;0.458037
case_045,安装曲轴与平衡轴时齿轮标记怎么对正？,618bea68:32:txt:0004,618bea68:32:img:0002;618bea68:32:img:0001;618bea68:32:img:0000;618bea68:32:txt:0004;618bea68:32:txt:0005;618bea68:32:img:0003;618bea68:32:txt:0000;618bea68:32:txt:0001;618bea68:32:txt:0002;618bea68:32:txt:0003;618bea68:32:txt:0006,False,False,True,4,False,5,曲轴与平衡轴,procedure,medium,True,平衡轴齿轮上的 B 标记与曲轴齿轮上的 A 标记必须对正角相。,"9.4
1. 将 左曲轴箱体水平放置 （合箱面朝上）。。相关上下文：摩托车发动机维修手册
3. 曲柄销与轴瓦径向间隙：0.03-0.056mm。
4. 平衡轴若有刮痕、磨损 → 更换平衡轴。
9.4 安装曲轴与平衡轴
1. 将 左曲轴箱体水平放置（合箱面朝上）。
2. 在 曲轴轴承 与 平衡轴轴承 上 喷涂适量机油。
3. 装配对正要求：
平衡轴齿轮上的标记（图示 “B”）与 曲轴齿轮上的标记（图示 “A”） 必须对正角相。
No. 40 / 41 摩托车发动机维修手册
3. 曲柄销与轴瓦径向间隙：0.03-0.056mm。
4. 平衡轴若有刮痕、磨损 → 更换平衡轴。
9.4 安装曲轴与平衡轴
1. 将 左曲轴箱体水平放置（合箱面朝上）。
2. 在 曲轴轴承 与 平衡轴轴承 上 喷涂适量机油。
3. 装配对正要求：
平衡轴齿轮上的标记（图示 “B”）与 曲轴齿轮上的标记（图示 “A”） 必须对正角相。
No. 40 / 41",0.723630;0.723630;0.723630;0.767187;0.749946;0.673630;0.673630;0.673630;0.673630;0.673630;0.673630
case_046,安装曲轴和平衡轴后要检查什么？,618bea68:32:txt:0006,618bea68:01:txt:0010;618bea68:01:txt:0024;618bea68:32:img:0003;618bea68:32:img:0004;618bea68:32:txt:0006;618bea68:01:txt:0009;618bea68:01:txt:0011;618bea68:01:txt:0023;618bea68:01:txt:0025;618bea68:32:img:0002;618bea68:32:txt:0000,False,False,True,5,False,5,曲轴与平衡轴,inspection,medium,True,转动曲轴，检查曲轴转动是否灵活以及曲轴与平衡轴是否有干涉；若有干涉或转动不灵活，应重新对标记并重新安装。,"9.3 检查曲轴与平衡轴
（ 1 ）检查轴承
（ 2 ）检查曲轴与平衡轴",0.756785;0.756785;0.690400;0.690400;0.723228;0.706785;0.706785;0.706785;0.706785;0.640400;0.640400
case_047,这台发动机推荐使用哪个品牌的机油？,,618bea68:06:txt:0002;618bea68:18:tbl:0008;618bea68:19:img:0000;618bea68:17:txt:0004;618bea68:21:txt:0013;618bea68:18:tbl:0000;618bea68:18:tbl:0007;618bea68:18:img:0000;618bea68:19:tbl:0045;618bea68:06:txt:0001;618bea68:06:txt:0003,False,False,False,,True,5,机油,no_answer,no_answer,False,知识库中没有相关信息，不能确认。,"3. 加注机油
从 发动机右曲轴箱盖加油口 加入：
1600 mL 机油（若未更换机油精滤芯）
1700 mL 机油（若已更换机油精滤芯）
机油规格要求：
粘度： SAE 10W-40 或 SAE 10W-50
质量等级： API SM 级或以上",0.665598;0.494540;0.483043;0.566118;0.539469;0.444540;0.444540;0.444540;0.433043;0.615598;0.615598
case_048,发动机 ECU 故障码 P0301 应该怎么处理？,,618bea68:32:txt:0006;618bea68:20:txt:0003;618bea68:13:txt:0001;618bea68:09:txt:0006;618bea68:02:txt:0006;618bea68:32:txt:0005;618bea68:32:img:0000;618bea68:20:txt:0002;618bea68:20:txt:0004;618bea68:13:txt:0000;618bea68:13:txt:0002,False,False,False,,True,5,ECU,no_answer,no_answer,False,知识库中没有相关信息，不能确认。,"5. 转动曲轴，检查：
曲轴转动是否灵活；
曲轴与平衡轴是否有干涉。
→
若有干涉或转动不灵活 重新对标记，重新安装 。
No. 41 / 41",0.433169;0.452393;0.431342;0.431309;0.431095;0.383169;0.383169;0.402393;0.402393;0.381342;0.381342
case_049,这款发动机是否支持涡轮增压改装？,,618bea68:06:txt:0002;618bea68:29:txt:0012;618bea68:29:txt:0009;618bea68:29:txt:0003;618bea68:29:txt:0015;618bea68:29:txt:0011;618bea68:29:txt:0013;618bea68:29:txt:0008;618bea68:29:txt:0010;618bea68:06:txt:0001;618bea68:06:txt:0003,False,False,False,,True,5,改装,no_answer,no_answer,False,知识库中没有相关信息，不能确认。,"3. 加注机油
从 发动机右曲轴箱盖加油口 加入：
1600 mL 机油（若未更换机油精滤芯）
1700 mL 机油（若已更换机油精滤芯）
机油规格要求：
粘度： SAE 10W-40 或 SAE 10W-50
质量等级： API SM 级或以上",0.515483;0.462417;0.462417;0.462417;0.462417;0.412417;0.412417;0.412417;0.412417;0.465483;0.465483
case_050,这台摩托车的整车保养周期是多少公里？,,618bea68:27:tbl:0005;618bea68:06:txt:0002;618bea68:02:img:0000;618bea68:06:img:0000;618bea68:23:img:0000;618bea68:27:tbl:0000;618bea68:27:tbl:0004;618bea68:27:tbl:0006;618bea68:02:txt:0009;618bea68:27:txt:0000;618bea68:27:tbl:0008,False,False,False,,True,5,保养周期,no_answer,no_answer,False,知识库中没有相关信息，不能确认。,"表格：第35页表格
序号=5；料件名称=18.2×28×1.5 止推垫圈；数量=1",0.396444;0.534568;0.529915;0.528018;0.513158;0.346444;0.346444;0.346444;0.479915;0.346444;0.346444
case_051,检查火花塞相关插图是哪张？,618bea68:02:img:0000,618bea68:02:img:0000;618bea68:01:txt:0026;618bea68:01:txt:0012;618bea68:02:txt:0002;618bea68:02:txt:0006;618bea68:02:txt:0009;618bea68:02:txt:0000;618bea68:02:txt:0001;618bea68:02:txt:0004;618bea68:02:txt:0008;618bea68:02:txt:0007,True,True,True,1,False,5,检查火花塞,image,easy,True,应返回检查火花塞章节的插图。,"1.2 检查火花塞。相关上下文：摩托车发动机维修手册
1.2 检查火花塞
1. 检查火花塞螺纹以及中心电极处，若有损坏或变形，则应更换火花塞。
2. 用塞尺测量火花塞间隙 a，超出范围须更换火花塞。
间隙标准值：0.7～0.9 mm
1.3 安装火花塞
1. 将火花塞放入气缸头，套上火花塞专用套筒，
顺时针转动 3 圈预紧，
然后再转动 1/4 圈，
或使用定扭扳手将其拧紧至 20 ± 2 N·m。
2. 用尖嘴钳将高压帽套进火花塞并用力往下压紧。
1.4 测量压缩压力
1. 启动发动机，预热几分钟，然后熄火。
2. 拆卸火花塞。
注意：在拆卸火花塞之前要确保火花塞孔及其周围没有灰尘。
3. 安装压力表。
4. 测量压缩压力 范围：
1300～1900 kPa（转速：1500 r/min）
500～900 kPa（转速：540 r/min）
测量步骤：
a. 将油门开到最大处，用起动电机带动发动机转动，直至压力表上的读数稳定下来。
警示：在启动发动机之前，将燃油喷射器拆卸下来。
结果分析：
若压缩压力高于最大值：
检查气缸头、气门表面和活塞顶部是否有积碳。如有，清除积碳。
若压缩压力小于最小值：
往火花塞孔倒一勺机油",0.629469;0.700057;0.700057;0.583717;0.674715;0.579469;0.579469;0.579469;0.579469;0.579469;0.579469
